Level1,Level2,Level3,Level4,Level5,Address,GID_0,GID_0_NAME,GID_1,GID_1_NAME,NumberOfPollingStations,QuickReportsSubmitted,FormSubmitted,PSISubmitted,NumberOfQuestionsAnswered,NumberOfFlaggedAnswers,ObserversWithForms,ObserversWithQuickReports,ObserversWithPSI,TotalObservers
Republica Moldova,Străşeni,Negreşti,,,"r-ul Strășeni s. Negreşti, Casa de cultură",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Oneşti,,,"r-ul Strășeni s. Oneşti, Gimnaziul Onești",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Pănăşeşti,,,"r-ul Strășeni s. Pănăşeşti, Primăria",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Rădeni,,,"r-ul Strășeni s. Rădeni, Căminul cultural",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Rassvet,,,"r-ul Strășeni s. Rassvet str. Grigore Vieru nr.25, Căminul Cultural",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Recea,,,"r-ul Strășeni s. Recea, Gimnaziul",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Romăneşti,,,"r-ul Strășeni s. Romăneşti, Casa de cultura",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Roşcani,,,"r-ul Strășeni s. Roşcani, str. Mihai Eminescu, nr. 2, biblioteca publică Roșcani",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Saca,,,"r-ul Strășeni s. Saca, str. Ștefan cel Mare și Sfânt, nr. 43 Căminul Cultural",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Scoreni,,,"r-ul Strășeni s. Scoreni, str. Ștefan cel Mare, nr. 92, Căminul cultural",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Sireți,,,"r-ul Strășeni s. Sireți, str. Alexandru cel Bun, nr.10, Casa de cultură",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Sireți,,,"r-ul Strășeni s. Sireți, str. Școlii nr. 21, Liceul Teoretic ""Grigore Vieru""",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Stejăreni,,,"r-ul Străşeni, s. Stejăreni, fostul gimnaziu, etajul 1",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Străşeni,,,"mun. Străşeni str. Chişinăului nr. 6, Gimnaziul ""Mihai Viteazul""",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Străşeni,,,"mun. Străşeni, str. Iona Iakir, nr.1 Grădinița de copii nr. 5",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Străşeni,,,"mun. Străşeni, str. Mihai Eminescu nr. 187, Liceul Teoretic ""Mihai Eminescu""",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Străşeni,,,"mun. Străşeni, str. Mihai Eminescu, nr. 78 Liceul Teoretic ""Ion Vatamanu"",",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Străşeni,,,"mun. Străşeni, str. Mihai Eminescu nr.85 Muzeul de Istorie și Etnografie",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Străşeni,,,"mun. Străşeni str. Ştefan cel Mare și Sfânt, nr. 134, ÎM ""Gospodăria comunală Străşeni""",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Străşeni,,,"mun. Străşeni, str. Ştefan cel Mare și Sfânt, nr. 70, Casa de Cultură,",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Tătăreşti,,,"r-ul Strășeni s. Tătăreşti, Casa de cultură",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Ţigăneşti,,,"r-ul Strășeni s. Ţigăneşti, Casa de cultură",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Voinova,,,"r-ul Strășeni s. Voinova, Casa de cultură",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Vorniceni,,,"r-ul Strășeni s. Vorniceni, str. Constantin Balaur, Şcoala primară ""Constantin Balaur""",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Vorniceni,,,"r-ul Strășeni s. Vorniceni, str. Ștefan cel Mare, Casa de Cultură",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Zamciogi,,,"r-ul Strășeni s. Zamciogi, Căminul cultural",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Zubreşti,,,"r-ul Strășeni s. Zubreşti, Casa de Cultură",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Străşeni,Zubreşti,,,"r-ul Strășeni s. Zubreşti, Liceul Teoretic Zubreşti",MDA,Republica Moldova,MDA.33_1,Străşeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Albota de Jos,,,Gimnazia s.Albota de Jos str.Iubileinaea,MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Albota de Sus,,,Centrul cultural s.Albota de Sus str.Iubileinaea 69,MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Aluatu,,,"Gimnazia-gradinița D.Cantemir s.Aluatu, str. Eminescu",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Balabanu,,,"Biblioteca s.Balabanu str.Miciurin, nr.10",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Budăi,,,"Centrul de cultură s.Budăi str. Păcii, 91",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Cairaclia,,,"Gimnazia s.Cairaclia, str.Lenin, № 46",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Cealîc,,,"Club s.Cealîc str.Suvorova, nr.105",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Chirilovca,,,"Club s.Chirilovca str.Naberejnaia, №15",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Ciumai,,,"Club s.Ciumai str.Kişinăului, №18/1",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Corten,,,"Centrul de cultură s.Corten str.Chirova, nr.13",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Cortenul Nou,,,"Primăria c.Cealîc str.Bolgarscaia, 6A",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Hadjichioi,,,Club s.Hadjichioi str.I.Tataru,MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Hîrtop,,,Gimnazia veche s.Hîrtop str.I.Tataru,MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Mirnoe,,,"Club s.Mirnoe str.Izmail, №40",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Musaitu,,,"Centrul de cultură s.Musaitu str.Pervomaiscaia, №132",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Novosiolovca,,,"Primăria s.Novosiolovca str.Lenin, nr.35",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Roşiţa,,,Brigada de tractoare nr.2 din s.Sofievca str.Timoșenco 3,MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Salcia,,,Сentrul de cultură s.Salcia,MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Samurza,,,"Club s.Samurza str.Chirova, nr.24",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Sofievca,,,Gimnazia s.Sofievca str.Timoșenco 101,MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Taraclia,,,"Casa raională de cultură, or.Taraclia str. Komsomoliscaia (General I.Inzov), №1",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Taraclia,,,"Gimnazia General I.Inzov or.Taraclia str.Lenin, №157",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Taraclia,,,"Liceul O.Panov or.Taraclia, str.Cotovschi, №29",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,2,2,76,4,2,0,2,8
Republica Moldova,Taraclia,Taraclia,,,"Şcoala de artă, or.Taraclia, str.Lenin, №96",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Taraclia,,,"Teatrul ""Smeșen petîc"" or.Taraclia str.Gogol, №93",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Taraclia,,,"Universitatea de Stat din Taraclia, or.Taraclia, str. Mira, №4",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Tvardiţa,,,"Casa de cultură or.Tvardiţa str.Gagarin, № 11",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,1,1,19,0,1,0,1,2
Republica Moldova,Taraclia,Tvardiţa,,,"Gimnazia veche, or. Tvardiţa, str.Lenin, №248",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Tvardiţa,,,"Gradinița de copii ""Rodniciok"" or.Tvardiţa str.Păcii, nr.106",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Valea Perjei,,,"Casa de cultură s.Valea Perjei str.Lenin, №168",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Valea Perjei,,,Gradinița de copii nr.3 s. Valea Perjei str.Calinin nr.2,MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Taraclia,Vinogra- dovca,,,"Casa de cultură, s.Vinogradovca str.Komsomolskaia, №4",MDA,Republica Moldova,MDA.34_1,Taraclia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,BĂNEŞTI,,,"Gimnaziul, s.Băneşti",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,BĂNEŞTII NOI,,,Căminul cultural s.Băneştii Noi,MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,BOGZEŞTI,,,"Casa de Cultură, s. Bogzeşti",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,BRÎNZENII NOI,,,"Căminul cultural s.Brînzenii Noi,",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,BRÎNZENII VECHI,,,"Gimnaziul,s. Brinzenii Vechi",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,BUDĂI,,,"Casa de cultură , s.Budăi",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,CĂZĂNEŞTI,,,Casa de cultură s.Căzănești,MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,CHIŞTELNIŢA,,,"Gimnaziul ""Tudor Brădescu""",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,CHIŢCANII NOI,,,"Căminul cultural, s.Chițcanii Noi",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,CHIŢCANII VECHI,,,"Casa de cultură, s. Chiţcanii Vechi",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,CÎŞLA,,,"Gimnaziul, s. Cîşla,",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,CIULUCANI,,,"Casa de cultură, s. Ciulucani",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,CODRU,,,"Cămin cultural, s.Codru",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,CODRUL NOU,,,Căminul cultural. s.Codrul Nou,MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,COROPCENI,,,Gimnaziul s.Coropceni,MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,CRĂSNĂŞENI,,,"Casa de cultură, s.Crăsnăşeni",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,CUCIOAIA,,,Sala mare a Bibliotecii publice Cucioia,MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,FLUTURA,,,"Cămin cultural, s. Flutura",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,GHERMĂNEŞTI,,,Centrul Cultural s. Ghermăneşti,MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,GHILICENI,,,"Clădirea administrativă a primăriei, s Ghiliceni",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,HIRIŞENI,,,"Gimnaziul,s. Hirişeni",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,HIRTOP,,,"Căminul cultural, s Hârtop",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,INEŞTI,,,"Căminul cultural ,s.Ineşti",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,LEUŞENI,,,"Căminul cultural, s. Leuşeni",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,MIHALAŞA,,,"Căminul cultural, s.Mihalaşa",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,MÎNDREŞTI,,,"Gimnaziul ""D.Cantemir"", s. Mîndreşti",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,MÎNDREŞTI,,,"Grădiniţa de copii""Nicuşor""",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,NEGURENI,,,"Casa de cultură,s. Negureni",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,NUCĂRENI,,,"Casa de cultură, s. Nucăreni",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,ORDĂŞEI,,,"Căminul cultural, s. Ordăşei",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,PISTRUIENI,,,"Gimnaziul ""Anton Moraru"" s. Pistruieni",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,RATUŞ,,,"Gimnaziul s..Ratuş, sala sportivă",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,SĂRĂTENII VECHI,,,Gimnaziul s. Sărătenii Vechi,MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,SCORŢENI,,,"Casa de cultură,s.Scorţeni",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,SUHULUCENI,,,"Casa de cultură , s. Suhuluceni",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,TELENEŞTI,,,"Biblioteca publică ""Vasile Alecsandri"". or.Teleneşti, str. Vasile Alecsandri nr. 8",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,TELENEŞTI,,,"Centrul de Cultură Teleneşti, or.Telenești str. 31 august nr.11",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,TELENEŞTI,,,"Liceul ""Lucian Blaga"", sala de festivități, or.Teleneşti,str. Ciprian Porumbescu nr.3",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,ŢÎNŢĂRENI,,,"Casa de cultură,s.Ţînţăreni",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,TÎRŞIŢEI,,,"Casa de cultură, s. Tîrşiţei",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,VADUL- LECA,,,Casa de cultură s.Vadul - Leca,MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,VĂSIENI,,,"Casa de cultură, s. Vasieni",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,VEREJENI,,,"Gimnaziul ""Nicolae Popa"", s. Verejeni",MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Teleneşti ,ZGĂRDEŞTI,,,Casa de cultură s.Zgărdești,MDA,Republica Moldova,MDA.35_1,Teleneşti ,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Agronomovca,,,s. Agronomovca Căminul cultural,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Alexeevca,,,s. Alexeevca Gimnaziul,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Blindeşti,,,s. Blindești Căminul cultural,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Boghenii Noi,,,s. Boghenii Noi Primăria,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Boghenii Vechi,,,s. Boghenii Vechi Căminul cultural,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Buciumeni,,,s. Buciumeni Căminul cultural,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Bulhac,,,s. Bulhac Club,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Bumbăta,,,s. Bumbăta Primăria,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Bușila,,,"s. Bușila, Casa de cultură",MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Buzduganii De Jos,,,s. Buzduganii de Jos Căminul Cultural,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Buzduganii De Sus,,,s. Buzduganii de Sus Căminul cultural,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Cetireni,,,s. Cetireni Căminul cultural,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Chirileni,,,s. Chirileni Casa de cultură,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Cioropcani,,,s. Cioropcani Sala de ședințe a consiliului comunal,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Condrătești,,,s. Condrătești Căminul cultural,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Cornești,,,s. Cornești Casa de cultură,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Cornova,,,s. Cornova Centrul social cultural multifuncțional,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Coşeni,,,s. Coşeni Căminul cultural,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Costuleni,,,s. Costuleni Casa de cultură,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Curtoaia,,,s. Curtoaia Gimnaziul,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Drujba,,,s. Drujba Biblioteca Publică,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Elizavetovca,,,s. Elizavetovca În casa de locuit a cet. Chiriac Nina (fosta casă a cet. Gurali Pelaghia),MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Floreni,,,s. Floreni Căminul cultural,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Florițoaia Nouă,,,"s. Florițoaia Nouă, Căminul cultural",MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Florițoaia Veche,,,"s. Florițoaia Veche, Căminul cultural,",MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Frăsinești,,,s. Frăsinești Club,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Gherman,,,s. Gherman Caminul cultural,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Grăseni,,,s. Grăseni Casa de cultură,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Grozasca,,,s. Grozasca Căminul cultural,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Hîrcești,,,s. Hîrcești Căminul cultural,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Hristoforovca,,,s. Hristoforovca Clădirea fostului gimnaziu,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Izvoreni,,,s. Izvoreni Căminul cultural,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Măcărești,,,s. Măcărești Primăria,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Măcărești (satul vechi),,,s. Măcărești Fostul gimnaziu,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Măgurele,,,s. Măgurele Căminul cultural,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Mănoilești,,,s. Mănoilești Gimnaziul,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Medeleni,,,s. Medeleni Căminul cultural,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Mînzătești,,,s. Mînzătești Căminul cultural,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Mircești,,,s. Mircești Căminul cultural,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ungheni,Morenii Noi,,,s. Morenii Noi Gimnaziul,MDA,Republica Moldova,MDA.37_1,Ungheni,1,0,0,0,0,0,0,0,0,0
